央视,#genre#
爱幼教高清,http://171.223.215.229:4000/udp/239.93.42.17:5140
爱玩具高清,http://171.223.215.229:4000/udp/239.93.42.18:5140
爱动漫高清,http://171.223.215.229:4000/udp/239.93.42.23:5140
求索频道高清,http://171.223.215.229:4000/udp/239.93.42.24:5140
爱电竞高清,http://171.223.215.229:4000/udp/239.93.42.19:5140
爱赛车高清,http://171.223.215.229:4000/udp/239.93.42.20:5140
爱宠宠物,http://171.223.215.229:4000/udp/239.93.42.32:5140
生活时尚,http://171.223.215.229:4000/udp/239.93.42.29:5140
环球旅游,http://171.223.215.229:4000/udp/239.93.42.31:5140
来钓鱼吧,http://171.223.215.229:4000/udp/239.93.42.8:5140
麻辣体育,http://171.223.215.229:4000/udp/239.93.42.2:5140
绚影4K,http://171.223.215.229:4000/udp/239.93.42.33:5140
先锋乒羽,http://171.223.215.229:4000/udp/239.93.42.56:5140
天元围棋,http://171.223.215.229:4000/udp/239.93.42.55:5140
快乐垂钓,http://171.223.215.229:4000/udp/239.93.1.151:5140
茶频道,http://171.223.215.229:4000/udp/239.93.0.114:5140
热血剧场,http://171.223.215.229:4000/udp/239.93.1.198:5140
乐龄学堂,http://171.223.215.229:4000/udp/239.93.1.179:5140
亲子趣学4K,http://171.223.215.229:4000/udp/239.93.1.191:5140
津津悦读4K,http://171.223.215.229:4000/udp/239.93.1.197:5140
动画番剧,http://171.223.215.229:4000/udp/239.93.1.177:5140
中录动漫4K,http://171.223.215.229:4000/udp/239.93.1.188:5140
熊猫24小时,http://171.223.215.229:4000/udp/239.93.1.178:5140
综艺咖秀,http://171.223.215.229:4000/udp/239.93.1.175:5140
红色经典,http://171.223.215.229:4000/udp/239.93.1.176:5140
4K超高清电影,http://171.223.215.229:4000/udp/239.93.1.156:5140
4K乐享超清,http://171.223.215.229:4000/udp/239.93.0.43:5140
i成都,http://171.223.215.229:4000/udp/239.93.1.104:1234
中国体育1,http://171.223.215.229:4000/udp/239.93.42.25:5140
中国体育2,http://171.223.215.229:4000/udp/239.93.42.26:5140
中国体育3,http://171.223.215.229:4000/udp/239.93.42.27:5140
精彩推荐,http://171.223.215.229:4000/udp/239.93.1.5:5140
直播室1,http://171.223.215.229:4000/udp/239.93.1.180:5140
直播室2,http://171.223.215.229:4000/udp/239.93.1.181:5140
直播室3,http://171.223.215.229:4000/udp/239.93.1.182:5140
直播室4,http://171.223.215.229:4000/udp/239.93.1.183:5140
直播室5,http://171.223.215.229:4000/udp/239.93.1.184:5140
直播室6,http://171.223.215.229:4000/udp/239.93.1.185:5140
直播室7,http://171.223.215.229:4000/udp/239.93.1.186:5140
直播室8,http://171.223.215.229:4000/udp/239.93.1.187:5140
红原日干乔,http://171.223.215.229:4000/udp/239.93.0.178:5140
红原月亮湾,http://171.223.215.229:4000/udp/239.93.0.209:5140
电信导视3,http://171.223.215.229:4000/udp/239.93.0.110:5140
雅克音乐节直播,http://171.223.215.229:4000/udp/239.93.42.69:5140
雅克音乐节宣传,http://171.223.215.229:4000/udp/239.93.42.68:5140
云演艺宣传,http://171.223.215.229:4000/udp/239.93.42.60:5140
创新及人才文化节,http://171.223.215.229:4000/udp/239.93.42.59:5140
CCTV-1画中画,http://171.223.215.229:4000/udp/239.93.0.148:5140
CCTV-2画中画,http://171.223.215.229:4000/udp/239.93.0.149:5140
CCTV-3画中画,http://171.223.215.229:4000/udp/239.93.0.150:5140
CCTV-4-画中画,http://171.223.215.229:4000/udp/239.93.0.212:5140
CCTV-5画中画,http://171.223.215.229:4000/udp/239.93.0.158:5140
CCTV-6画中画,http://171.223.215.229:4000/udp/239.93.0.64:5140
CCTV-7画中画,http://171.223.215.229:4000/udp/239.93.0.79:5140
CCTV-8画中画,http://171.223.215.229:4000/udp/239.93.0.154:5140
CCTV-9画中画,http://171.223.215.229:4000/udp/239.93.1.64:5140
CCTV-10画中画,http://171.223.215.229:4000/udp/239.93.1.63:5140
CCTV-11-画中画,http://171.223.215.229:4000/udp/239.93.0.170:5140
CCTV-12画中画,http://171.223.215.229:4000/udp/239.93.1.41:5140
CCTV-新闻-画中画,http://171.223.215.229:4000/udp/239.93.0.187:5140
CCTV-少儿画中画,http://171.223.215.229:4000/udp/239.93.1.40:5140
CCTV-音乐-画中画,http://171.223.215.229:4000/udp/239.93.0.171:5140
CCTV-1-单音轨,http://171.223.215.229:4000/udp/239.93.1.68:5140
CCTV-1杜比-单音轨,http://171.223.215.229:4000/udp/239.93.1.87:5140
CCTV-5＋-单音轨,http://171.223.215.229:4000/udp/239.93.1.79:5140
CGTN-画中画,http://171.223.215.229:4000/udp/239.93.0.216:5140
CCTV-2-单音轨,http://171.223.215.229:4000/udp/239.93.1.69:5140
四川卫视画中画,http://171.223.215.229:4000/udp/239.93.0.128:5140
CDTV-1画中画,http://171.223.215.229:4000/udp/239.93.1.58:5140
湖南卫视画中画,http://171.223.215.229:4000/udp/239.93.1.46:5140
江苏卫视画中画,http://171.223.215.229:4000/udp/239.93.1.45:5140
浙江卫视画中画,http://171.223.215.229:4000/udp/239.93.1.6:5140
东方卫视画中画,http://171.223.215.229:4000/udp/239.93.1.44:5140
北京卫视画中画,http://171.223.215.229:4000/udp/239.93.1.66:5140
深圳卫视画中画,http://171.223.215.229:4000/udp/239.93.1.21:5140
天津卫视画中画,http://171.223.215.229:4000/udp/239.93.1.134:5140
广东卫视画中画,http://171.223.215.229:4000/udp/239.93.0.201:5140
山东卫视画中画,http://171.223.215.229:4000/udp/239.93.0.229:5140
SCTV-2画中画,http://171.223.215.229:4000/udp/239.93.1.62:5140
SCTV-3画中画,http://171.223.215.229:4000/udp/239.93.1.211:5140
SCTV-4画中画,http://171.223.215.229:4000/udp/239.93.1.139:5140
SCTV-5画中画,http://171.223.215.229:4000/udp/239.93.1.254:5140
SCTV-6画中画,http://171.223.215.229:4000/udp/239.93.1.140:5140
SCTV-7画中画,http://171.223.215.229:4000/udp/239.93.1.145:5140
SCTV-科教画中画,http://171.223.215.229:4000/udp/239.93.1.146:5140
SCTV-9画中画,http://171.223.215.229:4000/udp/239.93.1.148:5140
峨眉电影-单音轨,http://171.223.215.229:4000/udp/239.93.1.95:5140
康巴卫视画中画,http://171.223.215.229:4000/udp/239.93.1.149:5140
江西卫视画中画,http://171.223.215.229:4000/udp/239.93.1.19:5140
东南卫视画中画,http://171.223.215.229:4000/udp/239.93.1.201:5140
黑龙江卫视画中画,http://171.223.215.229:4000/udp/239.93.0.231:5140
重庆卫视画中画,http://171.223.215.229:4000/udp/239.93.0.119:5140
贵州卫视画中画,http://171.223.215.229:4000/udp/239.93.1.200:5140
湖北卫视画中画,http://171.223.215.229:4000/udp/239.93.0.115:5140
安徽卫视画中画,http://171.223.215.229:4000/udp/239.93.1.166:5140
河北卫视画中画,http://171.223.215.229:4000/udp/239.93.1.202:5140
辽宁卫视画中画,http://171.223.215.229:4000/udp/239.93.1.167:5140
河南卫视画中画,http://171.223.215.229:4000/udp/239.93.1.169:5140
广西卫视画中画,http://171.223.215.229:4000/udp/239.93.1.203:5140
云南卫视画中画,http://171.223.215.229:4000/udp/239.93.1.168:5140
吉林卫视画中画,http://171.223.215.229:4000/udp/239.93.1.204:5140
陕西卫视画中画,http://171.223.215.229:4000/udp/239.93.1.205:5140
山西卫视画中画,http://171.223.215.229:4000/udp/239.93.1.207:5140
内蒙古卫视画中画,http://171.223.215.229:4000/udp/239.93.1.208:5140
青海卫视画中画,http://171.223.215.229:4000/udp/239.93.1.209:5140
宁夏卫视画中画,http://171.223.215.229:4000/udp/239.93.1.212:5140
西藏卫视画中画,http://171.223.215.229:4000/udp/239.93.1.213:5140
新疆卫视画中画,http://171.223.215.229:4000/udp/239.93.1.214:5140
甘肃卫视画中画,http://171.223.215.229:4000/udp/239.93.1.215:5140
旅游卫视画中画,http://171.223.215.229:4000/udp/239.93.1.216:5140
CCTV-7-单音轨,http://171.223.215.229:4000/udp/239.93.1.73:5140
CCTV-8-单音轨,http://171.223.215.229:4000/udp/239.93.1.74:5140
峨眉电影画中画,http://171.223.215.229:4000/udp/239.93.1.161:5140
CDTV-2-画中画,http://171.223.215.229:4000/udp/239.93.0.137:5140
CDTV-3-画中画,http://171.223.215.229:4000/udp/239.93.0.153:5140
CDTV-4-画中画,http://171.223.215.229:4000/udp/239.93.1.118:5140
CDTV-5画中画,http://171.223.215.229:4000/udp/239.93.1.57:5140
CDTV-6-画中画,http://171.223.215.229:4000/udp/239.93.1.119:5140
CDTV-8-画中画,http://171.223.215.229:4000/udp/239.93.1.121:5140
CCTV-3-单音轨,http://171.223.215.229:4000/udp/239.93.1.70:5140
CCTV-5-单音轨,http://171.223.215.229:4000/udp/239.93.1.71:5140
CCTV-6-单音轨,http://171.223.215.229:4000/udp/239.93.1.72:5140
CCTV-9-单音轨,http://171.223.215.229:4000/udp/239.93.1.75:5140
熊猫新闻-单音轨,http://171.223.215.229:4000/udp/239.93.1.98:5140
城市大明星-单音轨,http://171.223.215.229:4000/udp/239.93.1.93:5140
少儿才艺大赛-单音轨,http://171.223.215.229:4000/udp/239.93.1.96:5140
熊猫影院画中画,http://171.223.215.229:4000/udp/239.93.0.220:5140
四川广场舞大赛-单音轨,http://171.223.215.229:4000/udp/239.93.1.97:5140
热门央视,http://171.223.215.229:4000/udp/239.93.1.33:5140
热门卫视,http://171.223.215.229:4000/udp/239.93.1.34:5140
金熊猫卡通画中画,http://171.223.215.229:4000/udp/239.93.0.232:5140
炫动卡通画中画,http://171.223.215.229:4000/udp/239.93.0.33:5140
江苏卫视-单音轨,http://171.223.215.229:4000/udp/239.93.1.80:5140
收视导视画中画,http://171.223.215.229:4000/udp/239.93.1.243:5140
熊猫直播画中画,http://171.223.215.229:4000/udp/239.93.0.172:5140
大爱四川画中画,http://171.223.215.229:4000/udp/239.93.0.228:5140
浙江卫视-单音轨,http://171.223.215.229:4000/udp/239.93.1.81:5140
热门本地,http://171.223.215.229:4000/udp/239.93.1.35:5140
喜剧影院画中画,http://171.223.215.229:4000/udp/239.93.0.36:5140
星光院线画中画,http://171.223.215.229:4000/udp/239.93.0.37:5140
全球大片画中画,http://171.223.215.229:4000/udp/239.93.0.35:5140
热门央视-体验,http://171.223.215.229:4000/udp/239.93.1.47:5140
热门剧场画中画,http://171.223.215.229:4000/udp/239.93.0.39:5140
山东卫视-单音轨,http://171.223.215.229:4000/udp/239.93.1.86:5140
黑龙江卫视-单音轨,http://171.223.215.229:4000/udp/239.93.1.85:5140
卡酷动画画中画,http://171.223.215.229:4000/udp/239.93.1.217:5140
金鹰卡通画中画,http://171.223.215.229:4000/udp/239.93.1.218:5140
优漫卡通画中画,http://171.223.215.229:4000/udp/239.93.0.32:5140
重庆卫视高清-画中画,http://171.223.215.229:4000/udp/239.93.0.233:5140
热门卫视-体验,http://171.223.215.229:4000/udp/239.93.1.49:5140
SCTV2-单音轨,http://171.223.215.229:4000/udp/239.93.1.99:5140
SCTV3-单音轨,http://171.223.215.229:4000/udp/239.93.1.15:5140
热门本地-体验,http://171.223.215.229:4000/udp/239.93.1.53:5140
影视文艺-单音轨,http://171.223.215.229:4000/udp/239.93.1.89:5140  



测试外转内辽宁,#genre#
辽宁卫视,http://175.169.12.110:8999//rtp/232.0.0.126:1234/辽宁卫视.m3u8
沈阳新闻综合,http://175.169.12.110:8999//rtp/232.0.0.206:1234/沈阳新闻综合.m3u8
辽宁都市,http://175.169.12.110:8999//rtp/232.0.0.154:1234/辽宁都市.m3u8
辽宁影视剧,http://175.169.12.110:8999//rtp/232.0.0.25:1234/辽宁影视剧.m3u8
辽宁北方,http://175.169.12.110:8999//rtp/232.0.0.151:1234/辽宁北方.m3u8
辽宁公共,http://175.169.12.110:8999//rtp/232.0.0.168:1234/辽宁公共.m3u8
辽宁体育,http://175.169.12.110:8999//rtp/232.0.0.164:1234/辽宁体育.m3u8
辽河文化生活,http://175.169.12.110:8999/rtp/232.0.0.214:1234

测试外转内黑龙江,#genre#
黑龙江卫视高清,http://1.62.113.199:4001/udp/229.58.190.150:5000
黑龙江卫视,http://1.62.113.199:4001/udp/229.58.190.125:5000/黑龙江卫视.m3u8
黑龙江新闻高清,http://1.62.113.199:4001/udp/229.58.190.16:5000
黑龙江新闻,http://1.62.113.199:4001/udp/229.58.190.122:5000/黑龙江新闻.m3u8
黑龙江影视,http://1.62.113.199:4001/udp/229.58.190.126:5000/黑龙江影视.m3u8
黑龙江影视高清,http://1.62.113.199:4001/udp/229.58.190.14:5000
黑龙江文体,http://1.62.113.199:4001/udp/229.58.190.126:5000/黑龙江文体.m3u8
黑龙江都市,http://1.62.113.199:4001/udp/229.58.190.121:5000/黑龙江都市.m3u8
都市剧场,http://1.62.113.199:4001/udp/229.58.190.70:5000
黑龙江公共,http://1.58.114.243:8886/rtp/229.58.190.123:5000/黑龙江公共.m3u8
佳木斯新闻,http://1.62.113.199:4001/udp/229.58.190.163:5000
齐齐哈尔新闻,http://1.62.113.199:4001/udp/229.58.190.164:5000
魅力足球,http://1.62.113.199:4001/udp/229.58.190.112:5000

联通央卫,#genre#
IPTV 相声小品,http://202.103.213.192:8888/udp/239.81.0.17:4056
相声小品,http://tljdh.vip:9901/tsfile/live/1083_1.m3u8
IPTV相声小品,http://58.252.12.164:8000/udp/239.77.0.100:5146#http://27.11.104.166:8002/udp/225.0.4.56:7980
IPTV相声小品,http://58.252.12.164:8000/udp/239.77.1.84:5146
CCTV2,http://tljdh.vip:9901/tsfile/live/0002_1.m3u8
CCTV3,http://tljdh.vip:9901/tsfile/live/0003_1.m3u8
CCTV4,http://tljdh.vip:9901/tsfile/live/0004_1.m3u8#http://tljdh.vip:9901/tsfile/live/0004_3.m3u8
CCTV5P,http://tljdh.vip:9901/tsfile/live/0016_1.m3u8
CCTV6,http://tljdh.vip:9901/tsfile/live/0006_1.m3u8
CCTV7,http://tljdh.vip:9901/tsfile/live/0007_1.m3u8
CCTV8,http://tljdh.vip:9901/tsfile/live/0008_2.m3u8
CCTV9,http://tljdh.vip:9901/tsfile/live/0009_1.m3u8
CCTV10,http://tljdh.vip:9901/tsfile/live/0010_1.m3u8
CCTV11,http://tljdh.vip:9901/tsfile/live/0011_1.m3u8
CCTV12,http://tljdh.vip:9901/tsfile/live/0012_1.m3u8
CCTV13,http://tljdh.vip:9901/tsfile/live/0013_1.m3u8
CCTV15,http://tljdh.vip:9901/tsfile/live/0015_1.m3u8
CCTV17,http://tljdh.vip:9901/tsfile/live/0019_1.m3u8
CCTV-news,http://tljdh.vip:9901/tsfile/live/1005_1.m3u8
CCTV3P,http://tljdh.vip:9901/tsfile/live/1006_1.m3u8
CCTV6P,http://tljdh.vip:9901/tsfile/live/1008_1.m3u8
CCTV8P,http://tljdh.vip:9901/tsfile/live/1009_1.m3u8
内蒙古蒙语卫视高清,http://tljdh.vip:9901/tsfile/live/1012_1.m3u8
内蒙古农牧,http://tljdh.vip:9901/tsfile/live/1067_1.m3u8
内蒙古文体,http://tljdh.vip:9901/tsfile/live/1069_1.m3u8
内蒙古新闻,http://tljdh.vip:9901/tsfile/live/1070_1.m3u8
通辽,http://tljdh.vip:9901/tsfile/live/1017_1.m3u8
通辽蒙语,http://tljdh.vip:9901/tsfile/live/1018_1.m3u8
动漫秀场高清,http://tljdh.vip:9901/tsfile/live/1024_1.m3u8
熊猫,http://tljdh.vip:9901/tsfile/live/1107_1.m3u8
早教,http://tljdh.vip:9901/tsfile/live/1108_1.m3u8
军旅剧场,http://tljdh.vip:9901/tsfile/live/1112_1.m3u8
游戏风云,http://tljdh.vip:9901/tsfile/live/1113_1.m3u8
谍战剧场,http://tljdh.vip:9901/tsfile/live/1072_1.m3u8
动作影院,http://tljdh.vip:9901/tsfile/live/1073_1.m3u8
光影,http://tljdh.vip:9901/tsfile/live/1077_1.m3u8
家庭影院,http://tljdh.vip:9901/tsfile/live/1078_1.m3u8
经典电影,http://tljdh.vip:9901/tsfile/live/1079_1.m3u8
武侠剧场,http://tljdh.vip:9901/tsfile/live/1081_1.m3u8
喜剧影院,http://tljdh.vip:9901/tsfile/live/1082_1.m3u8
天津卫视,http://tljdh.vip:9901/tsfile/live/0135_1.m3u8
四川卫视,http://tljdh.vip:9901/tsfile/live/0123_1.m3u8
辽宁卫视,http://tljdh.vip:9901/tsfile/live/0121_1.m3u8
黑龙江卫视,http://tljdh.vip:9901/tsfile/live/0143_1.m3u8
吉林高清,http://tljdh.vip:9901/tsfile/live/1033_1.m3u8
佳佳卡通高清,http://tljdh.vip:9901/tsfile/live/1034_1.m3u8
动画,http://tljdh.vip:9901/tsfile/live/1109_1.m3u8
少儿动画,http://tljdh.vip:9901/tsfile/live/1114_1.m3u8
卡酷动画,http://tljdh.vip:9901/tsfile/live/1115_1.m3u8
湖北,http://tljdh.vip:9901/tsfile/live/1041_1.m3u8
北京,http://tljdh.vip:9901/tsfile/live/1022_1.m3u8
甘肃,http://tljdh.vip:9901/tsfile/live/1023_1.m3u8
山西,http://tljdh.vip:9901/tsfile/live/1027_1.m3u8
西藏,http://tljdh.vip:9901/tsfile/live/1026_1.m3u8

联通央卫测,#genre#
CCTV-1 综合,http://222.135.78.62:8154/tsfile/live/0001_1.m3u8
CCTV-2 财经,http://222.135.78.62:8154/tsfile/live/0002_1.m3u8
CCTV-3 综艺,http://222.135.78.62:8154/tsfile/live/0003_1.m3u8
CCTV-4 中文国际,http://222.135.78.62:8154/tsfile/live/0004_1.m3u8
CCTV-5 体育,http://222.135.78.62:8154/tsfile/live/0005_1.m3u8
CCTV-5+体育赛事,http://222.135.78.62:8154/tsfile/live/0016_1.m3u8
CCTV-6 电影,http://222.135.78.62:8154/tsfile/live/0006_1.m3u8
CCTV-7 国防军事,http://222.135.78.62:8154/tsfile/live/0007_1.m3u8
CCTV-8 电视剧,http://222.135.78.62:8154/tsfile/live/0008_1.m3u8
CCTV-9 纪录,http://222.135.78.62:8154/tsfile/live/0009_1.m3u8
CCTV-10 科教,http://222.135.78.62:8154/tsfile/live/0010_1.m3u8
CCTV-11 戏曲,http://222.135.78.62:8154/tsfile/live/0011_1.m3u8
CCTV-12 社会与法,http://222.135.78.62:8154/tsfile/live/0012_1.m3u8
CCTV-13 新闻,http://222.135.78.62:8154/tsfile/live/0013_1.m3u8
CCTV-14 少儿,http://222.135.78.62:8154/tsfile/live/0014_1.m3u8
CCTV-17 农业农村,http://222.135.78.62:8154/tsfile/live/0019_1.m3u8
东方卫视,http://222.135.78.62:8154/tsfile/live/0107_1.m3u8
广西卫视,http://222.135.78.62:8154/tsfile/live/0113_1.m3u8
吉林卫视,http://222.135.78.62:8154/tsfile/live/0116_1.m3u8
河北卫视,http://222.135.78.62:8154/tsfile/live/0117_1.m3u8
云南卫视,http://222.135.78.62:8154/tsfile/live/0119_1.m3u8
贵州卫视,http://222.135.78.62:8154/tsfile/live/0120_1.m3u8
辽宁卫视,http://222.135.78.62:8154/tsfile/live/0121_1.m3u8
北京卫视,http://222.135.78.62:8154/tsfile/live/0122_1.m3u8
四川卫视,http://222.135.78.62:8154/tsfile/live/0123_1.m3u8
浙江卫视,http://222.135.78.62:8154/tsfile/live/0124_1.m3u8
广东卫视,http://222.135.78.62:8154/tsfile/live/0125_1.m3u8
深圳卫视,http://222.135.78.62:8154/tsfile/live/0126_1.m3u8
江苏卫视,http://222.135.78.62:8154/tsfile/live/0127_1.m3u8
湖南卫视,http://222.135.78.62:8154/tsfile/live/0128_1.m3u8
安徽卫视,http://222.135.78.62:8154/tsfile/live/0130_1.m3u8
山东卫视,http://222.135.78.62:8154/tsfile/live/0131_1.m3u8
湖北卫视,http://222.135.78.62:8154/tsfile/live/0132_1.m3u8
天津卫视,http://222.135.78.62:8154/tsfile/live/0135_1.m3u8
东南卫视,http://222.135.78.62:8154/tsfile/live/0137_1.m3u8
江西卫视,http://222.135.78.62:8154/tsfile/live/0138_1.m3u8
河南卫视,http://222.135.78.62:8154/tsfile/live/0139_1.m3u8
青海卫视,http://222.135.78.62:8154/tsfile/live/0140_1.m3u8
甘肃卫视,http://222.135.78.62:8154/tsfile/live/0141_1.m3u8
重庆卫视,http://222.135.78.62:8154/tsfile/live/0142_1.m3u8
海南卫视,http://222.135.78.62:8154/tsfile/live/1000_1.m3u8
山东齐鲁,http://222.135.78.62:8154/tsfile/live/1001_1.m3u8
山东新闻,http://222.135.78.62:8154/tsfile/live/1002_1.m3u8
山东综艺,http://222.135.78.62:8154/tsfile/live/1003_1.m3u8
山东文旅,http://222.135.78.62:8154/tsfile/live/1004_1.m3u8
山东生活,http://222.135.78.62:8154/tsfile/live/1005_1.m3u8
山东体育,http://222.135.78.62:8154/tsfile/live/1006_1.m3u8
山东少儿,http://222.135.78.62:8154/tsfile/live/1007_1.m3u8
山西卫视,http://222.135.78.62:8154/tsfile/live/0118_1.m3u8
陕西卫视,http://222.135.78.62:8154/tsfile/live/0136_1.m3u8
宁夏卫视,http://222.135.78.62:8154/tsfile/live/0112_1.m3u8
新疆卫视,http://222.135.78.62:8154/tsfile/live/0110_1.m3u8
西藏卫视,http://222.135.78.62:8154/tsfile/live/0111_1.m3u8
内蒙古卫视,http://222.135.78.62:8154/tsfile/live/0109_1.m3u8

YY直播,#genre#
豪哥带我们发财,https://live.metshop.top/yy/23402146
纪晓岚,https://live.metshop.top/yy/1354143978
【鹿鼎记】金庸经典,https://live.metshop.top/yy/28265277
弹幕天团 下饭神剧,https://live.metshop.top/yy/23512910
神医喜来乐,https://live.metshop.top/yy/1382714119
【战狼3吴京】首播,https://live.metshop.top/yy/1456668939
【济公】游本昌,https://live.metshop.top/yy/25519088
斗破苍穹玄幻剧,https://live.metshop.top/yy/1356051105
超级吓人鬼片 恐怖片,https://live.metshop.top/yy/1355641195
隋唐英雄传 蓝光,https://live.metshop.top/yy/1352475619
幸福满院,https://live.metshop.top/yy/1382737886
超喜剧地下交通站男神贾贵,https://live.metshop.top/yy/1353428972
【新三国】蓝光版,https://live.metshop.top/yy/1382705738
知否知否应是绿肥红瘦,https://live.metshop.top/yy/21881901
正阳门下,https://live.metshop.top/yy/1354931580
康熙微服私访记,https://live.metshop.top/yy/1352811698
林正英-经典电影,https://live.metshop.top/yy/34229877
倚天屠龙记,https://live.metshop.top/yy/1449856066
举起手来-惊险抗日,https://live.metshop.top/yy/1382736877
【战狼4】吴京老师,https://live.metshop.top/yy/1354784284
赵本山《超清版》,https://live.metshop.top/yy/1382683959
少年包青天1-3蓝光版,https://live.metshop.top/yy/38498680
朱元璋电视剧,https://live.metshop.top/yy/1382765235
绝版电影 女鬼,https://live.metshop.top/yy/1454587259
电影 古惑仔全集,https://live.metshop.top/yy/1354507447
笑傲江湖 4K超清,https://live.metshop.top/yy/1354282410
我和僵尸有个约会,https://live.metshop.top/yy/1354143966
宰相刘罗锅,https://live.metshop.top/yy/1353892468
燕双鹰,https://live.metshop.top/yy/1354143942
鬼片恐怖片 美女陪你看,https://live.metshop.top/yy/1335509613
雍正王朝 高清 护眼版,https://live.metshop.top/yy/23206872
YY恐怖电影,https://live.metshop.top/yy/24066336
封神榜,https://live.metshop.top/yy/1353426319
放羊的星星,https://live.metshop.top/yy/1355260662
武侠电视剧,https://live.metshop.top/yy/1459331991
纪晓岚,https://live.metshop.top/yy/1352227227
英叔僵尸 3000部,https://live.metshop.top/yy/1353685311
经典鬼片3000部,https://live.metshop.top/yy/29460894
【赌神片 动作片 港片】,https://live.metshop.top/yy/1355112116
港片电影集,https://live.metshop.top/yy/1455225203
新白娘子传奇,https://live.metshop.top/yy/1354490667
济公游记,https://live.metshop.top/yy/1355265814
动漫,https://live.metshop.top/yy/25055036
宰相刘罗锅,https://live.metshop.top/yy/1382745191
动漫,https://live.metshop.top/yy/26664495
港片电影,https://live.metshop.top/yy/33897188
高分经典电影,https://live.metshop.top/yy/1382754187
狄仁杰,https://live.metshop.top/yy/1351755386
83射雕英雄传,https://live.metshop.top/yy/1354210357
丫头动漫 斗罗斗破,https://live.metshop.top/yy/1458722520
【新三国】萌儿陪看,https://live.metshop.top/yy/29216766
66车讯,https://live.metshop.top/yy/1382571192
【战狼3吴京】独播,https://live.metshop.top/yy/37999586
雪中悍刀行,https://live.metshop.top/yy/1382660835
速度与激情全集,https://live.metshop.top/yy/1382749892
港片鬼片电影,https://live.metshop.top/yy/1355364378
欢乐集结号-每天笑不停,https://live.metshop.top/yy/1382741642
《仙侠》开局无敌了,https://live.metshop.top/yy/29600150
林正英 僵尸 鬼片,https://live.metshop.top/yy/1351505899
进来 陪你看动漫,https://live.metshop.top/yy/1352866135
神雕侠侣,https://live.metshop.top/yy/1351762426
赵本山《蓝光版》,https://live.metshop.top/yy/32160832
《石敢当》六耳猕猴,https://live.metshop.top/yy/1394156613
鹿鼎记-周星驰版,https://live.metshop.top/yy/1354658049
武林外传爆笑全场,https://live.metshop.top/yy/1355269576
泡芙陪你看电影,https://live.metshop.top/yy/24407222
天龙八部,https://live.metshop.top/yy/1351814644
燕双鹰,https://live.metshop.top/yy/1352227153
港片鬼片全集,https://live.metshop.top/yy/1459869766
爆笑小品,https://live.metshop.top/yy/1354931503
经典电影,https://live.metshop.top/yy/1355142167
火蓝刀锋,https://live.metshop.top/yy/1382737892
武工队传奇,https://live.metshop.top/yy/1354790484
天龙八部蓝光,https://live.metshop.top/yy/1355652820
交友电影频道,https://live.metshop.top/yy/1453996620
港片赌片 3000部,https://live.metshop.top/yy/1355076627
燕双鹰系列,https://live.metshop.top/yy/1457622044
神探狄仁杰2,https://live.metshop.top/yy/1382828767
火凤凰之战狼七,https://live.metshop.top/yy/1463088777
鬼片赌片经典电影,https://live.metshop.top/yy/1351496216
真实案件系列,https://live.metshop.top/yy/1382671124
直播电影集,https://live.metshop.top/yy/29197808
狄仁杰等你哦,https://live.metshop.top/yy/1457579747
24H国漫热播,https://live.metshop.top/yy/1353937086
倚天屠龙记,https://live.metshop.top/yy/1354755003
布丁-玄幻电影正在直播,https://live.metshop.top/yy/1455460998
【港片】赌片 动作,https://live.metshop.top/yy/24921161
武林外传,https://live.metshop.top/yy/1353852605
小兵张嘎,https://live.metshop.top/yy/1354930225
星爷经典-百看不厌,https://live.metshop.top/yy/1382736808
新白娘子传奇-女神赵雅芝,https://live.metshop.top/yy/1354930969
父母爱情,https://live.metshop.top/yy/1354926650
古惑仔全集,https://live.metshop.top/yy/1460889796
经典动漫,https://live.metshop.top/yy/22777075
神探狄仁杰,https://live.metshop.top/yy/38338029
雪儿动漫,https://live.metshop.top/yy/1354143938
少年歌行【蓝光】,https://live.metshop.top/yy/1450556636
吃鱼了,https://live.metshop.top/yy/1382764587
妹子高分搞笑电影,https://live.metshop.top/yy/33478222
新三国,https://live.metshop.top/yy/26744898
【电影】超然巨作,https://live.metshop.top/yy/29170933
天道-9.2高分好剧,https://live.metshop.top/yy/1382735574
情满四合院,https://live.metshop.top/yy/1382736888
双月之城-国漫,https://live.metshop.top/yy/1382736907
【天龙八部】蓝光超清,https://live.metshop.top/yy/28996058
德爷单挑荒野,https://live.metshop.top/yy/27772604
经典动漫,https://live.metshop.top/yy/24180320
经典港片电影,https://live.metshop.top/yy/1382793140
【林正英】僵尸 鬼片,https://live.metshop.top/yy/30668277
二龙湖浩哥【经典搞笑】,https://live.metshop.top/yy/28205255
皮蛋影视 正在直播,https://live.metshop.top/yy/23055599
【动漫】斗罗斗破,https://live.metshop.top/yy/1353098382
地下交通站,https://live.metshop.top/yy/1382736795
为什么你一直是单身,https://live.metshop.top/yy/89431014
鬼片.惊悚.港片,https://live.metshop.top/yy/1355497884
三国演义94年经典版,https://live.metshop.top/yy/1354936241
动漫,https://live.metshop.top/yy/1382788679
怒海潜沙 &重启全集,https://live.metshop.top/yy/1354744544
系列电视剧,https://live.metshop.top/yy/1458015189
【电影】顶级动作电影,https://live.metshop.top/yy/24923327
